"Judet","Localitate","Agentie","Km","Cod rutare","ID localitate FAN","Litera cartare"
"Mehedinti","Butoiesti","Drobeta-Turnu Severin","62","2600","12908","F"
"Mehedinti","Calinestii de Jos","Drobeta-Turnu Severin","28","2600","25749","F"
"Mehedinti","Calinestii de Sus","Drobeta-Turnu Severin","30","2600","25750","F"
"Mehedinti","Campu Mare","Drobeta-Turnu Severin","38","2600","25746","F"
"Mehedinti","Capatanesti","Drobeta-Turnu Severin","30","2600","12909","F"
"Mehedinti","Caramidaru","Drobeta-Turnu Severin","32","2600","25751","F"
"Mehedinti","Carceni","Drobeta-Turnu Severin","60","2600","25747","F"
"Mehedinti","Carjei","Drobeta-Turnu Severin","0","2600","25748","F"
"Mehedinti","Carsu","Drobeta-Turnu Severin","52","2600","25901","F"
"Mehedinti","Cazanesti","Drobeta-Turnu Severin","27","2600","12910","F"
"Mehedinti","Cearangu","Drobeta-Turnu Severin","50","2600","25752","F"
"Mehedinti","Celnata","Drobeta-Turnu Severin","0","2600","25753","F"
"Mehedinti","Ceptureni","Drobeta-Turnu Severin","61","2600","25754","F"
"Mehedinti","Ceranganul","Drobeta-Turnu Severin","61","2600","25755","F"
"Mehedinti","Cernaia","Drobeta-Turnu Severin","51","2600","12911","F"
"Mehedinti","Cerna-Varf","Drobeta-Turnu Severin","51","2600","19123","F"
"Mehedinti","Cerneti","Drobeta-Turnu Severin","0","2600","12912","F"
"Mehedinti","Cervenita","Drobeta-Turnu Severin","0","2600","12913","F"
"Mehedinti","Ciochiuta","Drobeta-Turnu Severin","41","2600","12914","F"
"Mehedinti","Cioroboreni","Drobeta-Turnu Severin","35","2600","25756","F"
"Mehedinti","Ciovarnasani","Drobeta-Turnu Severin","0","2600","12915","F"
"Mehedinti","Ciresu","Drobeta-Turnu Severin","29","2600","12916","F"
"Mehedinti","Coada Cornetului","Drobeta-Turnu Severin","50","2600","25757","F"
"Mehedinti","Cocorova","Drobeta-Turnu Severin","0","2600","19048","F"
"Mehedinti","Colaret","Drobeta-Turnu Severin","38","2600","25758","F"
"Mehedinti","Colibasi","Drobeta-Turnu Severin","0","2600","12917","F"
"Mehedinti","Comanda","Drobeta-Turnu Severin","54","2600","12918","F"
"Mehedinti","Comanesti","Drobeta-Turnu Severin","63","2600","12919","F"
"Mehedinti","Copacioasa","Drobeta-Turnu Severin","40","2600","12920","F"
"Mehedinti","Corcova","Drobeta-Turnu Severin","43","2600","12921","F"
"Mehedinti","Cordun","Drobeta-Turnu Severin","40","2600","12922","F"
"Mehedinti","Corlatel","Drobeta-Turnu Severin","39","2600","12923","F"
"Mehedinti","Corzu","Drobeta-Turnu Severin","53","2600","25759","F"
"Mehedinti","Cosovat","Drobeta-Turnu Severin","66","2600","25760","F"
"Mehedinti","Costesti","Drobeta-Turnu Severin","52","2600","25761","F"
"Mehedinti","Cotoroaia","Drobeta-Turnu Severin","51","2600","25762","F"
"Mehedinti","Cozia","Drobeta-Turnu Severin","59","2600","26813","F"
"Mehedinti","Cracu Lung","Drobeta-Turnu Severin","45","2600","25763","F"
"Mehedinti","Cracu Muntelui","Drobeta-Turnu Severin","65","2600","12926","F"
"Mehedinti","Craguesti","Drobeta-Turnu Severin","30","2600","12927","F"
"Mehedinti","Crainici","Drobeta-Turnu Severin","50","2600","25764","F"
"Mehedinti","Cremenea","Drobeta-Turnu Severin","34","2600","25765","F"
"Mehedinti","Crivina","Drobeta-Turnu Severin","37","2600","12928","F"
"Mehedinti","Croica","Drobeta-Turnu Severin","50","2600","12929","F"
"Mehedinti","Cujmir","Drobeta-Turnu Severin","57","2600","12931","F"
"Mehedinti","Cujmiru Mic","Drobeta-Turnu Severin","60","2600","25912","F"
"Mehedinti","Dalbocita","Drobeta-Turnu Severin","40","2600","25766","F"
"Mehedinti","Dalma","Drobeta-Turnu Severin","50","2600","25767","F"
"Mehedinti","Danceu","Drobeta-Turnu Severin","35","2600","12934","F"
"Mehedinti","Darvari","Drobeta-Turnu Severin","38","2600","12935","F"
"Mehedinti","Dealu Mare","Drobeta-Turnu Severin","71","2600","25913","F"
"Mehedinti","Dedovita Noua","Drobeta-Turnu Severin","0","2600","12936","F"
"Mehedinti","Dedovita Veche","Drobeta-Turnu Severin","0","2600","25768","F"
"Mehedinti","Deleni","Drobeta-Turnu Severin","62","2600","25769","F"
"Mehedinti","Delureni","Drobeta-Turnu Severin","36","2600","25770","F"
"Mehedinti","Devesel","Drobeta-Turnu Severin","30","2600","12937","F"
"Mehedinti","Dobra","Drobeta-Turnu Severin","47","2600","12938","F"
"Mehedinti","Draghesti","Drobeta-Turnu Severin","57","2600","25772","F"
"Mehedinti","Dragotesti","Drobeta-Turnu Severin","40","2600","25771","F"
"Mehedinti","Drincea","Drobeta-Turnu Severin","55","2600","12939","F"
"Mehedinti","Drobeta-Turnu Severin","Drobeta-Turnu Severin","0","2600","25","F"
"Mehedinti","Dubova","Orsova","25","2670","12940","F"
"Mehedinti","Dudasu","Drobeta-Turnu Severin","0","2600","12941","F"
"Mehedinti","Dudasu Schelei","Drobeta-Turnu Severin","0","2600","25902","F"
"Mehedinti","Dumbrava","Drobeta-Turnu Severin","40","2600","12942","F"
"Mehedinti","Dumbrava de Jos","Drobeta-Turnu Severin","49","2600","25773","F"
"Mehedinti","Dumbrava de Mijloc","Drobeta-Turnu Severin","48","2600","25774","F"
"Mehedinti","Dumbrava de Sus","Drobeta-Turnu Severin","47","2600","25775","F"
"Mehedinti","Dumbravita","Drobeta-Turnu Severin","0","2600","26814","F"
"Mehedinti","Dunarea Mica","Drobeta-Turnu Severin","27","2600","25776","F"
"Mehedinti","Eibenthal","Orsova","42","2670","12943","F"
"Mehedinti","Ercea","Drobeta-Turnu Severin","35","2600","12944","F"
"Mehedinti","Erghevita","Drobeta-Turnu Severin","0","2600","12945","F"
"Mehedinti","Eselnita","Orsova","0","2670","12946","F"
"Mehedinti","Fantana Domneasca","Drobeta-Turnu Severin","29","2600","25777","F"
"Mehedinti","Fantanile Negre","Drobeta-Turnu Severin","26","2600","25778","F"
"Mehedinti","Fata Cremenii","Drobeta-Turnu Severin","30","2600","25779","F"
"Mehedinti","Fata Motrului","Drobeta-Turnu Severin","51","2600","12947","F"
"Mehedinti","Fauroaia","Drobeta-Turnu Severin","64","2600","25780","F"
"Mehedinti","Firizu","Drobeta-Turnu Severin","42","2600","25781","F"
"Mehedinti","Floresti","Drobeta-Turnu Severin","35","2600","12948","F"
"Mehedinti","Garbovatu de Jos","Drobeta-Turnu Severin","39","2600","25782","F"
"Mehedinti","Garbovatu de Sus","Drobeta-Turnu Severin","29","2600","25783","F"
"Mehedinti","Gardaneasa","Drobeta-Turnu Severin","64","2600","25785","F"
"Mehedinti","Gardoaia","Drobeta-Turnu Severin","30","2600","12949","F"
"Mehedinti","Garla Mare","Drobeta-Turnu Severin","61","2600","12950","F"
"Mehedinti","Garnita","Drobeta-Turnu Severin","0","2600","25784","F"
"Mehedinti","Gemeni","Drobeta-Turnu Severin","35","2600","12951","F"
"Mehedinti","Ghelmegioaia","Drobeta-Turnu Severin","0","2600","12952","F"
"Mehedinti","Gheorghesti","Drobeta-Turnu Severin","57","2600","12953","F"
"Mehedinti","Giura","Drobeta-Turnu Severin","45","2600","25786","F"
"Mehedinti","Giurgiani","Drobeta-Turnu Severin","61","2600","25787","F"
"Mehedinti","Goanta","Drobeta-Turnu Severin","57","2600","25788","F"
"Mehedinti","Godeanu","Drobeta-Turnu Severin","33","2600","12957","F"
"Mehedinti","Godeanu (Obarsia-Closani)","Drobeta-Turnu Severin","55","2600","25789","F"
"Mehedinti","Gogosu","Drobeta-Turnu Severin","60","2600","12958","F"
"Mehedinti","Golineasa","Drobeta-Turnu Severin","46","2600","25790","F"
"Mehedinti","Gornenti","Drobeta-Turnu Severin","42","2600","25791","F"
"Mehedinti","Gornovita","Drobeta-Turnu Severin","55","2600","25792","F"
"Mehedinti","Govodarva","Drobeta-Turnu Severin","0","2600","25793","F"
"Mehedinti","Greci","Drobeta-Turnu Severin","47","2600","12959","F"
"Mehedinti","Grozesti","Drobeta-Turnu Severin","65","2600","12960","F"
"Mehedinti","Gruia","Drobeta-Turnu Severin","53","2600","12961","F"
"Mehedinti","Gura Motrului","Drobeta-Turnu Severin","0","2600","25794","F"
"Mehedinti","Gura Vaii","Drobeta-Turnu Severin","0","2600","12962","F"
"Mehedinti","Gutu","Drobeta-Turnu Severin","0","2600","25795","F"
"Mehedinti","Gvardinita","Drobeta-Turnu Severin","52","2600","25796","F"
"Mehedinti","Halanga","Drobeta-Turnu Severin","0","2600","12964","F"
"Mehedinti","Higiu","Drobeta-Turnu Severin","46","2600","25797","F"
"Mehedinti","Hinova","Drobeta-Turnu Severin","0","2600","12965","F"
"Mehedinti","Hotarani","Drobeta-Turnu Severin","35","2600","25798","F"
"Mehedinti","Hurducesti","Drobeta-Turnu Severin","43","2600","25799","F"
"Mehedinti","Husnicioara","Drobeta-Turnu Severin","19","2600","12966","F"
"Mehedinti","Iablanita","Drobeta-Turnu Severin","54","2600","27757","F"
"Mehedinti","Igiroasa","Drobeta-Turnu Severin","0","2600","25800","F"
"Mehedinti","Ilovat","Drobeta-Turnu Severin","32","2600","12969","F"
"Mehedinti","Ilovita","Orsova","0","2670","12970","F"
"Mehedinti","Ilovu","Drobeta-Turnu Severin","27","2600","25801","F"
"Mehedinti","Imoasa","Drobeta-Turnu Severin","43","2600","12971","F"
"Mehedinti","Isverna","Drobeta-Turnu Severin","56","2600","12973","F"
"Mehedinti","Iupca","Drobeta-Turnu Severin","47","2600","25802","F"
"Mehedinti","Izimsa","Drobeta-Turnu Severin","60","2600","12974","F"
"Mehedinti","Izvoarele","Drobeta-Turnu Severin","50","2600","12976","F"
"Mehedinti","Izvoralu","Drobeta-Turnu Severin","33","2600","25803","F"
"Mehedinti","Izvoralu de Jos","Drobeta-Turnu Severin","27","2600","25903","F"
"Mehedinti","Izvoru Anestilor","Drobeta-Turnu Severin","27","2600","12977","F"
"Mehedinti","Izvoru Barzii","Drobeta-Turnu Severin","0","2600","12978","F"
"Mehedinti","Izvoru Frumos","Drobeta-Turnu Severin","44","2600","25804","F"
"Mehedinti","Jiana","Drobeta-Turnu Severin","35","2600","12979","F"
"Mehedinti","Jiana Mare","Drobeta-Turnu Severin","36","2600","25904","F"
"Mehedinti","Jiana Veche","Drobeta-Turnu Severin","40","2600","25905","F"
"Mehedinti","Jidostita","Drobeta-Turnu Severin","0","2600","12980","F"
"Mehedinti","Jignita","Drobeta-Turnu Severin","28","2600","25805","F"
"Mehedinti","Jirov","Drobeta-Turnu Severin","48","2600","12981","F"
"Mehedinti","Jugastru","Drobeta-Turnu Severin","56","2600","25906","F"
"Mehedinti","Jupanesti","Drobeta-Turnu Severin","32","2600","25806","F"
"Mehedinti","Lac","Drobeta-Turnu Severin","39","2600","25807","F"
"Mehedinti","Lazu","Drobeta-Turnu Severin","0","2600","25899","F"
"Mehedinti","Livezi","Drobeta-Turnu Severin","36","2600","25808","F"
"Mehedinti","Livezile","Drobeta-Turnu Severin","30","2600","12983","F"
"Mehedinti","Ludu","Drobeta-Turnu Severin","66","2600","25809","F"
"Mehedinti","Lumnic","Drobeta-Turnu Severin","0","2600","25810","F"
"Mehedinti","Lunca Banului","Drobeta-Turnu Severin","52","2600","12984","F"
"Mehedinti","Luncsoara","Drobeta-Turnu Severin","40","2600","25811","F"
"Mehedinti","Lupsa de Jos","Drobeta-Turnu Severin","35","2600","12985","F"
"Mehedinti","Lupsa de Sus","Drobeta-Turnu Severin","32","2600","25907","F"
"Mehedinti","Magheru","Drobeta-Turnu Severin","0","2600","12986","F"
"Mehedinti","Magurele","Drobeta-Turnu Severin","46","2600","25814","F"
"Mehedinti","Malarisca","Drobeta-Turnu Severin","38","2600","25815","F"
"Mehedinti","Malovat","Drobeta-Turnu Severin","0","2600","12987","F"
"Mehedinti","Manu","Drobeta-Turnu Severin","30","2600","25812","F"
"Mehedinti","Marasesti","Drobeta-Turnu Severin","35","2600","12988","F"
"Mehedinti","Marga","Drobeta-Turnu Severin","33","2600","25813","F"
"Mehedinti","Marmanu","Drobeta-Turnu Severin","0","2600","12989","F"
"Mehedinti","Maru Rosu","Drobeta-Turnu Severin","55","2600","26815","F"
"Mehedinti","Menti","Drobeta-Turnu Severin","66","2600","25816","F"
"Mehedinti","Meris","Drobeta-Turnu Severin","35","2600","12992","F"
"Mehedinti","Mijarca","Drobeta-Turnu Severin","0","2600","12993","F"
"Mehedinti","Moisesti","Drobeta-Turnu Severin","34","2600","25817","F"
"Mehedinti","Molani","Drobeta-Turnu Severin","54","2600","25818","F"
"Mehedinti","Mosneni","Drobeta-Turnu Severin","28","2600","25819","F"
"Mehedinti","Motruleni","Drobeta-Turnu Severin","65","2600","25820","F"
"Mehedinti","Nadanova","Drobeta-Turnu Severin","53","2600","25821","F"
"Mehedinti","Negoesti","Drobeta-Turnu Severin","45","2600","12995","F"
"Mehedinti","Negresti","Drobeta-Turnu Severin","0","2600","25822","F"
"Mehedinti","Negrusa","Drobeta-Turnu Severin","38","2600","12996","F"
"Mehedinti","Nevatu","Drobeta-Turnu Severin","35","2600","25823","F"
"Mehedinti","Nicolae Balcescu","Drobeta-Turnu Severin","36","2600","25824","F"
"Mehedinti","Noaptesa","Drobeta-Turnu Severin","39","2600","12997","F"
"Mehedinti","Obarsia de Camp","Drobeta-Turnu Severin","37","2600","12999","F"
"Mehedinti","Obarsia-Closani","Drobeta-Turnu Severin","65","2600","25825","F"
"Mehedinti","Ohaba","Drobeta-Turnu Severin","40","2600","13000","F"
"Mehedinti","Olteanca","Drobeta-Turnu Severin","50","2600","25826","F"
"Mehedinti","Opranesti","Drobeta-Turnu Severin","0","2600","25827","F"
"Mehedinti","Oprisor","Drobeta-Turnu Severin","58","2600","13001","F"
"Mehedinti","Orevita Mare","Drobeta-Turnu Severin","40","2600","13002","F"
"Mehedinti","Orsova","Orsova","0","2670","255","F"
"Mehedinti","Ostrovu Corbului","Drobeta-Turnu Severin","0","2600","13004","F"
"Mehedinti","Ostrovu Mare","Drobeta-Turnu Severin","50","2600","13005","F"
"Mehedinti","Padina","Drobeta-Turnu Severin","33","2600","25830","F"
"Mehedinti","Padina Mare","Drobeta-Turnu Severin","34","2600","13006","F"
"Mehedinti","Padina Mica","Drobeta-Turnu Severin","35","2600","25831","F"
"Mehedinti","Paltinisu","Drobeta-Turnu Severin","26","2600","25832","F"
"Mehedinti","Parlagele","Drobeta-Turnu Severin","0","2600","13007","F"
"Mehedinti","Parvulesti","Drobeta-Turnu Severin","28","2600","25828","F"
"Mehedinti","Pasarani","Drobeta-Turnu Severin","75","2600","25833","F"
"Mehedinti","Patulele","Drobeta-Turnu Severin","41","2600","13009","F"
"Mehedinti","Paunesti","Drobeta-Turnu Severin","35","2600","26454","F"
"Mehedinti","Pavat","Drobeta-Turnu Severin","39","2600","25829","F"
"Mehedinti","Peri","Drobeta-Turnu Severin","24","2600","25834","F"
"Mehedinti","Pesteana","Drobeta-Turnu Severin","39","2600","25835","F"
"Mehedinti","Pestenuta","Drobeta-Turnu Severin","32","2600","25836","F"
"Mehedinti","Petra","Drobeta-Turnu Severin","51","2600","25837","F"
"Mehedinti","Petris","Drobeta-Turnu Severin","0","2600","25838","F"
"Mehedinti","Pistrita","Drobeta-Turnu Severin","50","2600","13012","F"
"Mehedinti","Plai","Drobeta-Turnu Severin","67","2600","13013","F"
"Mehedinti","Plopi","Drobeta-Turnu Severin","36","2600","25839","F"
"Mehedinti","Pluta","Drobeta-Turnu Severin","56","2600","25840","F"
"Mehedinti","Podeni","Drobeta-Turnu Severin","37","2600","13014","F"
"Mehedinti","Podu Grosului","Drobeta-Turnu Severin","47","2600","25841","F"
"Mehedinti","Poiana","Drobeta-Turnu Severin","38","2600","25842","F"
"Mehedinti","Poiana Gruii","Drobeta-Turnu Severin","53","2600","13015","F"
"Mehedinti","Ponoarele","Drobeta-Turnu Severin","55","2600","13016","F"
"Mehedinti","Poroina","Drobeta-Turnu Severin","0","2600","25843","F"
"Mehedinti","Poroina Mare","Drobeta-Turnu Severin","35","2600","13017","F"
"Mehedinti","Poroinita","Drobeta-Turnu Severin","28","2600","25844","F"
"Mehedinti","Portile de Fier II","Drobeta-Turnu Severin","61","2600","13019","F"
"Mehedinti","Posta Veche","Drobeta-Turnu Severin","51","2600","13020","F"
"Mehedinti","Prejna","Drobeta-Turnu Severin","54","2600","25845","F"
"Mehedinti","Priboiesti","Drobeta-Turnu Severin","0","2600","25846","F"
"Mehedinti","Prisaceaua","Drobeta-Turnu Severin","49","2600","25847","F"
"Mehedinti","Pristol","Drobeta-Turnu Severin","57","2600","13021","F"
"Mehedinti","Proitesti","Drobeta-Turnu Severin","60","2600","13022","F"
"Mehedinti","Prunaru","Drobeta-Turnu Severin","0","2600","25848","F"
"Mehedinti","Prunisor","Drobeta-Turnu Severin","24","2600","13023","F"
"Mehedinti","Punghina","Drobeta-Turnu Severin","50","2600","13024","F"
"Mehedinti","Puscasu","Drobeta-Turnu Severin","48","2600","25849","F"
"Mehedinti","Putinei","Drobeta-Turnu Severin","0","2600","13025","F"
"Mehedinti","Racova","Drobeta-Turnu Severin","32","2600","25850","F"
"Mehedinti","Radutesti","Drobeta-Turnu Severin","60","2600","25908","F"
"Mehedinti","Raiculesti","Drobeta-Turnu Severin","67","2600","25851","F"
"Mehedinti","Rascolesti","Drobeta-Turnu Severin","0","2600","25852","F"
"Mehedinti","Recea","Drobeta-Turnu Severin","40","2600","25853","F"
"Mehedinti","Rocsoreni","Drobeta-Turnu Severin","41","2600","25854","F"
"Mehedinti","Rogova","Drobeta-Turnu Severin","25","2600","13026","F"
"Mehedinti","Rosia","Drobeta-Turnu Severin","0","2600","25855","F"
"Mehedinti","Rosiori","Drobeta-Turnu Severin","50","2600","13027","F"
"Mehedinti","Rudina","Drobeta-Turnu Severin","45","2600","13028","F"
"Mehedinti","Runcusoru","Drobeta-Turnu Severin","50","2600","25856","F"
"Mehedinti","Ruptura","Drobeta-Turnu Severin","38","2600","25857","F"
"Mehedinti","Salatruc","Drobeta-Turnu Severin","42","2600","13029","F"
"Mehedinti","Salcia","Drobeta-Turnu Severin","37","2600","13030","F"
"Mehedinti","Sardanesti","Drobeta-Turnu Severin","42","2600","25860","F"
"Mehedinti","Satu Mare","Drobeta-Turnu Severin","59","2600","25858","F"
"Mehedinti","Satu Nou","Drobeta-Turnu Severin","65","2600","25859","F"
"Mehedinti","Scapau","Drobeta-Turnu Severin","30","2600","13031","F"
"Mehedinti","Schela Cladovei","Drobeta-Turnu Severin","0","2600","13032","F"
"Mehedinti","Schinteiesti","Drobeta-Turnu Severin","0","2600","13033","F"
"Mehedinti","Schitu Topolnitei","Drobeta-Turnu Severin","0","2600","25861","F"
"Mehedinti","Scorila","Drobeta-Turnu Severin","57","2600","25862","F"
"Mehedinti","Selistea","Drobeta-Turnu Severin","56","2600","13034","F"
"Mehedinti","Selisteni","Drobeta-Turnu Severin","0","2600","25863","F"
"Mehedinti","Selistiuta","Drobeta-Turnu Severin","46","2600","25909","F"
"Mehedinti","Severinesti","Drobeta-Turnu Severin","30","2600","13035","F"
"Mehedinti","Sfodea","Drobeta-Turnu Severin","37","2600","25864","F"
"Mehedinti","Simian","Drobeta-Turnu Severin","0","2600","13037","F"
"Mehedinti","Sipotu (Ponoarele)","Drobeta-Turnu Severin","39","2600","25875","F"
"Mehedinti","Sipotu (Poroina Mare)","Drobeta-Turnu Severin","0","2600","25876","F"
"Mehedinti","Siroca","Drobeta-Turnu Severin","32","2600","25877","F"
"Mehedinti","Sisesti","Drobeta-Turnu Severin","30","2600","13038","F"
"Mehedinti","Slasoma","Drobeta-Turnu Severin","40","2600","13039","F"
"Mehedinti","Slatinicu Mare","Drobeta-Turnu Severin","54","2600","25865","F"
"Mehedinti","Slatinicu Mic","Drobeta-Turnu Severin","53","2600","25866","F"
"Mehedinti","Smadovita","Drobeta-Turnu Severin","62","2600","25867","F"
"Mehedinti","Sovarna","Drobeta-Turnu Severin","43","2600","13040","F"
"Mehedinti","Sperlesti","Drobeta-Turnu Severin","54","2600","25868","F"
"Mehedinti","Stancesti","Drobeta-Turnu Severin","58","2600","25869","F"
"Mehedinti","Stanesti","Drobeta-Turnu Severin","35","2600","25870","F"
"Mehedinti","Stangaceaua","Drobeta-Turnu Severin","62","2600","13041","F"
"Mehedinti","Stejaru","Drobeta-Turnu Severin","43","2600","25871","F"
"Mehedinti","Stignita","Drobeta-Turnu Severin","32","2600","25872","F"
"Mehedinti","Stircovita","Drobeta-Turnu Severin","48","2600","25879","F"
"Mehedinti","Strehaia","Drobeta-Turnu Severin","48","2600","13042","F"
"Mehedinti","Stroesti","Drobeta-Turnu Severin","28","2600","13043","F"
"Mehedinti","Studina","Drobeta-Turnu Severin","39","2600","25873","F"
"Mehedinti","Suharu","Drobeta-Turnu Severin","28","2600","25874","F"
"Mehedinti","Susita (Breznita-Ocol)","Drobeta-Turnu Severin","0","2600","25880","F"
"Mehedinti","susita (Grozesti)","Drobeta-Turnu Severin","65","2600","13044","F"
